customer_id,date,month,quarter,year,country,operator,service,plan,device_type,network_type,age_group,gender,revenue,arpu,data_usage_gb,call_minutes,sms_count,is_active,is_churned,churn_reason,activation_date,tenure_months,payment_method,support_tickets,satisfaction_score,satisfaction_level,nps_score,data_speed_mbps,network_uptime_pct,roaming_revenue,international_calls_min,loyalty_points,promotions_used,referrals_made,monthly_recharge_count,avg_recharge_amount,complaints,resolution_time_hrs,first_call_resolution,region,city_tier,is_postpaid,credit_score,lifetime_value,risk_score
CUST0206607,2024-05-01,2024-05,Q2,2024,India,NetWave,Mobile,Premium,Router,5G,65+,Male,48.62,51.67,19.69,1297,493,False,True,Price,2020-10-05,43,Crypto,3,5.0,Very Satisfied,14,45.3,99.22,0,0,4407,1,3,2,24.31,0,0,True,South Asia,2,True,302,1908.8,0.023
CUST0901901,2025-04-10,2025-04,Q2,2025,Pakistan,GlobalCom,Fusions,Standard,Laptop,5G,65+,Male,17.69,16.11,6.27,158,405,True,False,None,2021-08-13,44,Credit Card,0,2.7,Neutral,-1,39.2,99.4,0,0,903,5,3,7,2.53,1,68.8,False,South Asia,2,True,820,860.3,0.275
CUST0829600,2025-07-14,2025-07,Q3,2025,Nepal,TeleLink,Playsen,Unlimited,Feature Phone,5G,45-54,Female,25.66,25.1,40.88,1191,475,True,False,None,2025-05-08,2,Cash,0,4.0,Satisfied,-34,15.4,96.4,0,0,4984,4,1,5,5.13,2,63.2,True,South Asia,2,False,0,48.85,0.982
CUST0600547,2025-10-09,2025-10,Q4,2025,Bangladesh,NetWave,Fusions,Pay-As-You-Go,IoT Device,5G,18-24,Female,13.62,12.48,7.86,328,195,True,False,None,2023-09-09,25,Mobile Money,2,4.7,Very Satisfied,-28,55.6,99.86,0,199,4871,1,3,15,0.91,1,16.1,True,South Asia,3,True,609,333.44,0.578
CUST0418717,2024-10-05,2024-10,Q4,2024,India,TeleLink,Mobile,Basic,Feature Phone,4G,35-44,Male,6.39,6.75,1.77,1264,88,False,True,Customer Service,2020-10-22,48,Mobile Money,0,1.4,Dissatisfied,-70,16.8,99.57,25.19,0,3647,1,3,6,1.06,2,12.0,False,South Asia,1,False,0,307.39,0.125
CUST0864817,2025-09-30,2025-09,Q3,2025,Pakistan,AirTech,Mobile,Unlimited,Router,4G,65+,Male,47.21,44.37,10.28,1076,456,True,False,None,2021-10-20,48,Credit Card,1,2.0,Dissatisfied,25,181.0,97.14,0,0,3957,0,2,4,11.8,1,42.9,False,South Asia,3,False,0,1913.2,0.422
CUST0617839,2025-01-10,2025-01,Q1,2025,India,NetWave,Mobile,Premium,Feature Phone,4G,25-34,Male,48.71,48.63,12.17,1458,406,True,False,None,2022-04-05,33,Crypto,4,1.4,Dissatisfied,33,7.9,97.44,0,0,1528,2,3,10,4.87,1,24.5,True,South Asia,2,True,653,1657.72,0.039
CUST0909129,2024-05-10,2024-05,Q2,2024,Kenya,TeleLink,IoT,Enterprise,IoT Device,2G,18-24,Female,85.87,86.92,7.47,17,333,True,False,None,2022-11-22,17,Cash,1,3.3,Satisfied,-81,2.8,95.81,0,69,3548,4,2,7,12.27,1,46.5,True,East Africa,3,True,365,1685.07,0.899
CUST0577701,2026-01-13,2026-01,Q1,2026,Ethiopia,AirTech,Mobile,Unlimited,Router,5G,18-24,Female,44.87,46.14,4.34,675,272,True,False,None,2022-12-22,37,Mobile Money,0,4.8,Very Satisfied,38,13.5,96.78,0,0,2292,5,1,12,3.74,0,0,True,East Africa,2,True,393,1658.65,0.675
CUST0747607,2025-09-11,2025-09,Q3,2025,Iraq,NetWave,Mobile,Unlimited,Feature Phone,4G,35-44,Female,26.79,27.37,1.43,50,380,True,False,None,2024-05-21,15,Mobile Money,2,1.4,Dissatisfied,16,6.8,95.01,0,0,255,4,3,3,8.93,0,0,True,Middle East,2,True,720,474.2,0.169
CUST0869984,2024-10-01,2024-10,Q4,2024,KSA,TeleLink,IoT,Pay-As-You-Go,Smartphone,4G,18-24,Male,14.09,14.24,13.9,139,326,True,False,None,2022-11-13,22,Bank Transfer,0,1.0,Very Dissatisfied,67,22.9,96.69,0,0,1085,2,2,11,1.28,2,35.0,False,Middle East,2,False,0,351.26,0.296
CUST0750154,2024-12-21,2024-12,Q4,2024,Others,ConnectPro,Mobile,Standard,Smartphone,5G,55-64,Female,14.54,14.02,70.34,1334,312,True,False,None,2022-02-05,35,Credit Card,2,4.8,Very Satisfied,73,100.4,97.41,0,0,125,4,2,1,14.54,0,0,True,Global,2,True,368,504.87,0.39
CUST0418738,2025-05-19,2025-05,Q2,2025,Ethiopia,NetWave,Enterprise,Premium,Feature Phone,4G,55-64,Female,57.93,54.71,11.98,612,319,True,False,None,2023-05-18,24,Crypto,0,4.8,Very Satisfied,-40,12.7,98.08,0,0,1973,4,3,5,11.59,2,48.1,False,East Africa,1,False,0,1612.35,0.928
CUST0303792,2025-06-21,2025-06,Q2,2025,Kenya,TeleLink,Mobile,Basic,Smartphone,2G,65+,Male,7.36,7.95,16.0,1337,16,True,False,None,2021-07-11,48,Credit Card,0,2.3,Neutral,6,8.8,97.93,0,76,1287,3,0,10,0.74,2,54.6,False,East Africa,3,False,0,388.58,0.586
CUST0428962,2025-01-31,2025-01,Q1,2025,Nepal,MobiTe,Mobile,Basic,Tablet,5G,35-44,Male,7.99,8.16,4.55,121,64,True,False,None,2023-05-22,20,Cash,0,3.4,Satisfied,-8,16.6,95.82,0,0,330,4,3,2,4.0,0,0,True,South Asia,3,False,0,184.79,0.604
CUST0968350,2025-07-26,2025-07,Q3,2025,India,MobiTe,Broadband,Pay-As-You-Go,Tablet,4G,18-24,Female,14.14,14.61,12.75,623,64,True,False,None,2021-11-22,44,Crypto,1,4.5,Very Satisfied,-91,12.4,96.01,29.86,76,1476,2,1,1,14.14,0,0,True,South Asia,3,False,0,499.11,0.639
CUST0584339,2026-03-27,2026-03,Q1,2026,UAE,TeleLink,Enterprise,Enterprise,Smartphone,5G,65+,Female,169.45,176.29,6.81,82,31,True,False,None,2022-02-17,49,Credit Card,0,2.7,Neutral,-16,30.6,97.86,0,148,1989,0,1,5,33.89,0,0,True,Middle East,1,False,0,9637.06,0.268
CUST0800514,2024-07-17,2024-07,Q3,2024,Pakistan,NetWave,News,Basic,Laptop,4G,45-54,Male,10.95,10.41,3.06,737,439,True,False,None,2021-10-08,33,Crypto,2,2.4,Neutral,-3,16.7,95.78,0,190,3516,2,3,12,0.91,0,0,True,South Asia,2,False,0,356.35,0.506
CUST0928153,2025-10-23,2025-10,Q4,2025,Kenya,AirTech,Mobile,Premium,Laptop,4G,35-44,Male,47.97,48.36,4.59,1238,253,True,False,None,2025-03-29,6,Mobile Money,0,4.0,Satisfied,-14,14.6,98.86,0,0,3848,2,1,15,3.2,0,0,True,East Africa,1,False,0,233.37,0.886
CUST0864438,2024-01-29,2024-01,Q1,2024,India,TeleLink,Broadband,Unlimited,Smartphone,4G,25-34,Female,32.01,34.07,2.71,86,103,True,False,None,2023-12-16,1,Mobile Money,3,2.5,Neutral,84,38.9,96.96,0,0,2299,0,1,5,6.4,0,0,True,South Asia,1,False,0,34.08,0.878
CUST0477186,2025-06-18,2025-06,Q2,2025,Iraq,SpeedTel,Others,Premium,Smartphone,4G,55-64,Male,61.24,61.75,28.79,40,216,True,False,None,2022-11-26,31,Mobile Money,0,2.4,Neutral,73,9.8,99.98,45.1,7,1547,0,2,12,5.1,0,0,True,Middle East,2,False,0,2188.66,0.855
CUST0732027,2026-02-09,2026-02,Q1,2026,India,SpeedTel,IoT,Enterprise,Router,4G,25-34,Male,157.85,145.88,0.6,1476,422,True,False,None,2024-07-11,19,Cash,0,2.1,Neutral,-61,34.5,96.29,0,0,1532,1,2,8,19.73,0,0,True,South Asia,1,True,344,2433.92,0.318
CUST0611670,2025-01-06,2025-01,Q1,2025,Nepal,MobiTe,Mobile,Basic,Feature Phone,4G,18-24,Female,10.28,10.41,17.81,566,415,True,False,None,2024-03-16,9,Bank Transfer,2,4.5,Very Satisfied,57,98.7,96.86,0,0,4002,4,3,13,0.79,0,0,True,South Asia,2,False,0,79.25,0.956
CUST0574538,2025-10-14,2025-10,Q4,2025,KSA,TeleLink,News,Basic,Feature Phone,4G,65+,Male,8.19,8.11,27.21,850,91,True,False,None,2023-10-02,24,Credit Card,0,4.3,Very Satisfied,-77,22.6,96.73,0,0,4613,5,2,12,0.68,0,0,True,Middle East,2,True,580,196.57,0.298
CUST0064822,2024-11-22,2024-11,Q4,2024,Iraq,GlobalCom,Broadband,Unlimited,Router,3G,18-24,Male,52.23,49.49,1.51,921,207,True,False,None,2023-01-25,22,Mobile Money,0,4.9,Very Satisfied,-99,3.0,97.92,0,0,957,3,3,4,13.06,0,0,True,Middle East,2,False,0,1341.65,0.273
CUST0883331,2025-03-19,2025-03,Q1,2025,KSA,TeleLink,Lifestyle,Pay-As-You-Go,Feature Phone,4G,65+,Female,11.58,10.64,14.58,1305,72,True,False,None,2025-01-10,2,Crypto,0,1.1,Dissatisfied,-76,5.4,97.41,0,0,4847,4,2,12,0.96,1,11.8,True,Middle East,2,False,0,27.47,0.396
CUST0736589,2024-09-14,2024-09,Q3,2024,Others,ConnectPro,Playsen,Basic,Feature Phone,4G,18-24,Male,8.0,7.84,42.77,65,146,True,False,None,2021-08-14,37,Bank Transfer,0,3.0,Neutral,40,127.9,95.36,0,0,130,3,0,11,0.73,1,27.1,False,Global,1,True,403,278.04,0.977
CUST0612161,2025-04-20,2025-04,Q2,2025,Pakistan,MobiTe,IoT,Premium,Smartphone,5G,45-54,Female,36.4,38.9,2.96,993,349,True,False,None,2024-02-04,14,Cash,0,3.5,Satisfied,67,4.5,99.67,0,41,1946,5,3,4,9.1,3,28.8,True,South Asia,2,True,670,443.76,0.457
CUST0385553,2026-02-25,2026-02,Q1,2026,Kenya,MobiTe,Fusions,Enterprise,IoT Device,5G,65+,Male,177.11,175.88,4.3,1347,175,True,False,None,2022-11-17,39,Credit Card,0,3.2,Satisfied,-43,15.1,97.32,0,0,2257,1,0,6,29.52,0,0,True,East Africa,2,False,0,7398.0,0.772
CUST0797423,2024-09-28,2024-09,Q3,2024,Kenya,SwiftNet,Playsen,Basic,Tablet,4G,55-64,Female,3.62,3.82,4.87,661,130,True,False,None,2022-10-28,23,Credit Card,0,2.4,Neutral,91,28.4,96.96,0,0,4856,2,1,2,1.81,0,0,True,East Africa,1,False,0,82.91,0.447
CUST0063944,2026-01-29,2026-01,Q1,2026,UAE,TeleLink,Mobile,Pay-As-You-Go,IoT Device,5G,65+,Female,8.36,8.11,51.61,898,379,True,False,None,2023-09-23,28,Crypto,0,1.4,Dissatisfied,28,3.2,97.47,0,0,2923,5,3,3,2.79,0,0,True,Middle East,2,False,0,201.53,0.274
CUST0000429,2026-01-16,2026-01,Q1,2026,Kenya,SwiftNet,Mobile,Premium,Router,5G,35-44,Male,61.69,55.8,6.47,494,284,True,False,None,2023-01-20,36,Mobile Money,2,2.1,Neutral,85,67.6,99.15,34.41,175,471,2,1,4,15.42,2,15.4,False,East Africa,1,False,0,2298.23,0.883
CUST0877267,2025-01-02,2025-01,Q1,2025,India,TeleLink,Fusions,Standard,Smartphone,3G,45-54,Male,25.05,25.57,13.33,1099,258,True,False,None,2021-09-02,40,Bank Transfer,1,3.4,Satisfied,-61,5.4,97.68,0,0,500,1,3,6,4.17,1,1.9,True,South Asia,2,False,0,1033.19,0.682
CUST0928154,2025-11-18,2025-11,Q4,2025,Pakistan,NetWave,Broadband,Unlimited,Laptop,5G,45-54,Male,33.06,33.92,20.41,563,478,True,False,None,2022-03-24,44,Bank Transfer,2,3.3,Satisfied,85,5.8,98.4,0,0,1656,4,2,6,5.51,0,0,True,South Asia,1,False,0,1452.05,0.241
CUST0642043,2026-02-28,2026-02,Q1,2026,Kenya,SwiftNet,Mobile,Standard,IoT Device,4G,55-64,Female,25.95,27.33,0.4,1014,286,True,False,None,2024-02-14,24,Mobile Money,0,4.1,Very Satisfied,80,77.5,99.81,0,0,286,4,3,4,6.49,0,0,True,East Africa,2,False,0,703.32,0.024
CUST0914189,2025-12-26,2025-12,Q4,2025,Ethiopia,NetWave,Mobile,Enterprise,Smartphone,4G,55-64,Female,133.72,144.29,0.91,1492,297,True,False,None,2023-02-05,35,Mobile Money,3,3.8,Satisfied,66,6.2,96.38,0,0,2068,0,3,6,22.29,0,0,True,East Africa,1,False,0,3900.53,0.769
CUST0662226,2025-11-05,2025-11,Q4,2025,Pakistan,GlobalCom,News,Enterprise,Router,4G,45-54,Male,114.76,104.02,65.13,1283,219,False,True,Customer Service,2025-06-21,4,Crypto,4,4.6,Very Satisfied,-22,43.6,96.82,0,0,1023,5,3,2,57.38,3,17.8,True,South Asia,2,False,0,523.51,0.542
CUST0393293,2025-03-26,2025-03,Q1,2025,Iraq,SwiftNet,Mobile,Premium,Tablet,4G,45-54,Female,46.42,42.95,33.4,960,273,True,False,None,2022-09-27,30,Crypto,1,3.2,Satisfied,43,13.5,98.05,40.68,182,3473,5,0,4,11.61,0,0,True,Middle East,2,False,0,1634.13,0.711
CUST0768289,2025-08-19,2025-08,Q3,2025,Kenya,NetWave,Lifestyle,Pay-As-You-Go,IoT Device,4G,35-44,Male,13.75,14.15,18.87,315,258,True,False,None,2023-03-10,29,Bank Transfer,2,4.1,Very Satisfied,-15,78.7,99.99,0,47,1221,4,0,13,1.06,2,11.8,True,East Africa,3,False,0,363.67,0.666
CUST0481037,2024-01-03,2024-01,Q1,2024,Bangladesh,SpeedTel,Mobile,Basic,Router,5G,25-34,Female,8.52,8.78,9.62,781,284,True,False,None,2022-06-22,18,Bank Transfer,2,1.3,Dissatisfied,-9,52.2,99.92,13.48,0,4773,0,2,11,0.77,1,21.2,True,South Asia,1,True,427,141.24,0.839
CUST0250023,2024-07-26,2024-07,Q3,2024,Iraq,AirTech,Fusions,Premium,Smartphone,4G,18-24,Male,34.36,32.59,20.52,331,389,True,False,None,2023-06-14,13,Crypto,0,4.0,Satisfied,36,13.4,99.07,0,118,1729,2,2,12,2.86,0,0,True,Middle East,2,False,0,458.97,0.116
CUST0640890,2024-10-28,2024-10,Q4,2024,KSA,TeleLink,Fusions,Enterprise,Laptop,5G,55-64,Other,169.54,184.08,7.86,1005,362,True,False,None,2021-04-17,43,Credit Card,0,3.1,Satisfied,-80,42.4,96.02,37.74,0,629,1,0,3,56.51,0,0,True,Middle East,1,False,0,7242.44,0.163
CUST0025768,2025-11-05,2025-11,Q4,2025,Kenya,NetWave,Playsen,Premium,IoT Device,5G,55-64,Male,48.38,47.57,2.69,161,352,True,False,None,2022-02-23,45,Credit Card,1,2.9,Neutral,-4,4.4,96.83,0,0,2247,3,3,11,4.4,0,0,True,East Africa,3,False,0,2056.58,0.141
CUST0024642,2025-07-22,2025-07,Q3,2025,KSA,SwiftNet,Lifestyle,Enterprise,IoT Device,4G,25-34,Male,142.39,130.91,6.35,538,231,True,False,None,2023-09-02,22,Crypto,2,2.9,Neutral,-94,22.3,97.71,0,0,4223,4,2,12,11.87,0,0,True,Middle East,2,False,0,2955.34,0.354
CUST0515624,2025-02-13,2025-02,Q1,2025,Iraq,SpeedTel,Fusions,Basic,IoT Device,4G,45-54,Other,12.7,12.65,3.53,852,417,True,False,None,2021-04-15,46,Mobile Money,4,5.0,Very Satisfied,-60,94.1,98.39,0,0,2320,1,3,2,6.35,1,40.7,False,Middle East,1,False,0,699.12,0.542
CUST0943051,2026-03-13,2026-03,Q1,2026,Kenya,SpeedTel,Fusions,Enterprise,IoT Device,3G,25-34,Female,147.4,159.3,11.37,1139,28,True,False,None,2022-10-21,41,Credit Card,2,2.7,Neutral,30,0.9,97.18,0,0,618,2,2,1,147.4,1,1.9,False,East Africa,2,True,396,6913.06,0.269
CUST0370842,2024-06-26,2024-06,Q2,2024,Iraq,SwiftNet,Broadband,Standard,Feature Phone,4G,45-54,Female,18.67,17.83,13.22,1263,297,True,False,None,2021-11-24,31,Credit Card,0,3.1,Satisfied,66,71.6,98.22,0,0,4133,2,1,14,1.33,0,0,True,Middle East,2,True,461,614.3,0.559
CUST0877747,2024-09-21,2024-09,Q3,2024,Pakistan,ConnectPro,Lifestyle,Premium,Tablet,5G,25-34,Female,34.28,36.34,10.08,296,166,True,False,None,2023-07-12,14,Crypto,0,4.8,Very Satisfied,44,7.1,98.84,0,0,1415,0,3,7,4.9,0,0,True,South Asia,2,False,0,460.55,0.171
CUST0766392,2024-06-28,2024-06,Q2,2024,Pakistan,TeleLink,Mobile,Basic,Feature Phone,4G,35-44,Female,9.82,10.03,6.14,846,119,True,False,None,2023-03-02,16,Cash,1,1.3,Dissatisfied,-58,41.8,95.72,0,146,649,0,1,11,0.89,2,67.8,True,South Asia,1,False,0,160.67,0.612
CUST0531955,2024-09-27,2024-09,Q3,2024,Iraq,GlobalCom,Mobile,Enterprise,Laptop,5G,55-64,Female,178.42,174.32,2.38,974,242,True,False,None,2022-03-20,30,Bank Transfer,4,3.6,Satisfied,32,33.7,97.78,3.54,0,1087,4,0,4,44.6,0,0,True,Middle East,1,True,335,5771.6,0.28
CUST0556384,2024-09-30,2024-09,Q3,2024,KSA,MobiTe,Fusions,Unlimited,Feature Phone,5G,35-44,Male,34.11,35.95,3.16,193,388,True,False,None,2022-09-08,25,Credit Card,0,2.3,Neutral,-56,22.5,98.92,0,0,819,4,3,11,3.1,1,43.4,True,Middle East,2,False,0,715.38,0.592
CUST0055946,2026-01-07,2026-01,Q1,2026,Kenya,NetWave,Lifestyle,Standard,Feature Phone,4G,45-54,Female,27.05,27.79,12.17,1386,391,True,False,None,2025-12-03,1,Bank Transfer,0,4.2,Very Satisfied,-91,33.7,96.99,0,0,3415,0,2,12,2.25,2,41.1,True,East Africa,3,False,0,22.49,0.073
CUST0623432,2025-10-05,2025-10,Q4,2025,Nepal,MobiTe,IoT,Enterprise,Tablet,5G,18-24,Female,108.16,99.32,19.67,225,285,True,False,None,2023-07-14,27,Credit Card,0,4.1,Very Satisfied,46,30.0,98.96,0,2,1114,0,1,10,10.82,0,0,True,South Asia,3,True,380,2725.26,0.157
CUST0698468,2024-02-04,2024-02,Q1,2024,KSA,MobiTe,Mobile,Basic,Smartphone,5G,65+,Female,9.1,9.95,90.62,725,158,True,False,None,2020-10-15,40,Mobile Money,0,3.5,Satisfied,-80,30.0,96.09,0,0,4942,4,2,5,1.82,2,37.2,True,Middle East,3,True,495,383.13,0.371
CUST0189791,2025-10-17,2025-10,Q4,2025,UAE,TeleLink,Enterprise,Unlimited,IoT Device,5G,55-64,Male,26.62,25.56,9.25,1408,321,True,False,None,2024-10-30,11,Cash,5,3.8,Satisfied,-56,40.8,97.01,9.52,163,3379,3,0,8,3.33,1,45.5,True,Middle East,1,True,448,296.38,0.033
CUST0795370,2024-02-06,2024-02,Q1,2024,UAE,MobiTe,News,Premium,Feature Phone,4G,18-24,Female,49.09,50.51,4.32,503,474,True,False,None,2020-03-10,47,Mobile Money,0,3.3,Satisfied,-86,4.2,99.88,0,31,759,1,1,6,8.18,1,29.2,False,Middle East,2,False,0,2021.19,0.421
CUST0672397,2025-01-31,2025-01,Q1,2025,Kenya,GlobalCom,Mobile,Standard,Router,4G,65+,Male,19.53,20.94,208.05,1241,324,True,False,None,2024-11-07,2,Mobile Money,0,1.0,Very Dissatisfied,75,11.8,97.39,20.45,0,3200,5,2,5,3.91,2,29.4,False,East Africa,1,True,715,35.56,0.239
CUST0853598,2024-08-16,2024-08,Q3,2024,Others,MobiTe,Mobile,Enterprise,IoT Device,4G,55-64,Female,168.05,156.79,33.6,1075,290,True,False,None,2022-03-30,29,Credit Card,0,2.8,Neutral,-89,34.7,98.91,0,182,4529,1,2,2,84.03,1,69.5,False,Global,2,True,328,4890.77,0.258
CUST0095090,2025-10-08,2025-10,Q4,2025,India,AirTech,Mobile,Standard,IoT Device,5G,25-34,Female,19.91,19.2,5.63,1235,137,True,False,None,2025-05-01,5,Credit Card,1,4.6,Very Satisfied,17,18.9,99.8,0,81,254,0,0,14,1.42,0,0,True,South Asia,1,False,0,111.82,0.199
CUST0973752,2025-04-05,2025-04,Q2,2025,Ethiopia,SwiftNet,Mobile,Basic,Router,4G,25-34,Female,10.41,9.67,14.85,1491,225,False,True,Customer Service,2022-12-10,28,Mobile Money,0,4.2,Very Satisfied,35,52.7,98.62,0,0,4332,2,0,1,10.41,0,0,True,East Africa,3,True,738,278.78,0.794
CUST0196808,2024-10-29,2024-10,Q4,2024,India,ConnectPro,Others,Basic,Router,4G,65+,Female,2.7,2.75,9.14,1206,212,True,False,None,2021-08-10,39,Mobile Money,0,4.3,Very Satisfied,-15,50.0,95.95,0,0,1466,5,2,1,2.7,0,0,True,South Asia,2,False,0,116.73,0.565
CUST0098913,2024-09-24,2024-09,Q3,2024,Kenya,ConnectPro,Playsen,Premium,IoT Device,4G,55-64,Female,39.69,42.9,6.53,453,415,True,False,None,2022-10-04,24,Mobile Money,1,2.7,Neutral,-98,21.1,98.9,0,0,4323,2,1,7,5.67,0,0,True,East Africa,3,True,703,1028.64,0.101
CUST0536839,2025-08-06,2025-08,Q3,2025,Bangladesh,SpeedTel,Broadband,Basic,Tablet,5G,25-34,Female,13.34,13.92,2.03,1335,305,True,False,None,2023-12-04,20,Crypto,2,3.7,Satisfied,16,26.8,98.61,0,184,283,4,1,2,6.67,0,0,True,South Asia,3,False,0,268.75,0.352
CUST0492034,2024-02-02,2024-02,Q1,2024,Nepal,SwiftNet,Playsen,Enterprise,Smartphone,5G,55-64,Male,116.11,124.74,16.71,596,417,True,False,None,2021-05-07,33,Credit Card,2,3.6,Satisfied,-70,30.9,98.46,0,173,3798,4,0,12,9.68,0,0,True,South Asia,2,False,0,3742.89,0.291
CUST0251548,2025-12-24,2025-12,Q4,2025,Nepal,NetWave,Lifestyle,Premium,Laptop,5G,65+,Other,64.45,67.55,5.65,701,359,False,True,Competitor Offer,2023-03-29,33,Mobile Money,5,3.4,Satisfied,6,146.2,99.45,0,0,3885,1,2,7,9.21,0,0,True,South Asia,1,True,676,2438.31,0.129
CUST0076408,2024-11-13,2024-11,Q4,2024,UAE,GlobalCom,Broadband,Pay-As-You-Go,Feature Phone,5G,65+,Male,9.02,9.14,35.91,419,131,True,False,None,2022-12-22,23,Bank Transfer,0,1.3,Dissatisfied,25,12.1,96.21,0,0,3057,3,0,1,9.02,0,0,True,Middle East,1,True,321,196.92,0.059
CUST0825135,2026-02-25,2026-02,Q1,2026,Iraq,NetWave,Broadband,Unlimited,Tablet,4G,25-34,Female,29.06,30.64,7.68,594,98,True,False,None,2022-04-22,46,Crypto,0,3.4,Satisfied,26,18.4,97.14,0,28,731,3,1,7,4.15,0,0,True,Middle East,2,False,0,1324.05,0.991
CUST0042412,2024-09-13,2024-09,Q3,2024,Nepal,NetWave,Lifestyle,Unlimited,IoT Device,4G,35-44,Male,49.2,48.03,97.24,568,54,True,False,None,2024-03-02,6,Credit Card,0,4.7,Very Satisfied,53,26.1,98.71,0,0,4405,0,1,2,24.6,0,0,True,South Asia,2,False,0,336.32,0.302
CUST0546027,2024-06-22,2024-06,Q2,2024,Kenya,NetWave,Playsen,Basic,Router,5G,65+,Female,7.35,7.87,20.74,993,203,True,False,None,2022-08-25,22,Mobile Money,0,2.3,Neutral,29,4.9,97.79,0,95,3084,1,1,13,0.57,0,0,True,East Africa,3,True,688,139.3,0.643
CUST0289430,2025-01-16,2025-01,Q1,2025,Iraq,GlobalCom,Others,Pay-As-You-Go,Smartphone,4G,45-54,Male,19.83,19.66,167.72,1117,190,True,False,None,2024-03-18,10,Cash,0,1.5,Dissatisfied,5,10.1,96.29,0,0,1899,4,3,3,6.61,0,0,True,Middle East,2,True,586,222.1,0.97
CUST0133737,2025-10-29,2025-10,Q4,2025,Pakistan,MobiTe,Lifestyle,Pay-As-You-Go,Tablet,4G,65+,Male,12.91,12.81,4.27,1494,429,True,False,None,2024-01-18,21,Crypto,2,3.6,Satisfied,85,2.5,96.94,0,0,3566,0,2,2,6.46,0,0,True,South Asia,1,False,0,311.27,0.148
CUST0931368,2025-05-29,2025-05,Q2,2025,Nepal,TeleLink,Mobile,Basic,Router,4G,45-54,Male,8.1,8.49,7.93,343,122,True,False,None,2023-11-02,19,Credit Card,1,1.0,Very Dissatisfied,-100,20.8,95.66,31.43,0,1724,5,1,14,0.58,1,61.4,True,South Asia,2,True,455,173.51,0.88
CUST0584397,2024-05-31,2024-05,Q2,2024,Bangladesh,AirTech,Broadband,Basic,Feature Phone,4G,65+,Male,9.61,9.14,17.84,1072,204,True,False,None,2023-11-03,7,Credit Card,0,3.4,Satisfied,-55,10.3,96.86,0,6,1553,0,0,8,1.2,2,54.8,True,South Asia,2,True,765,75.48,0.956
CUST0327689,2025-06-17,2025-06,Q2,2025,Iraq,AirTech,Mobile,Pay-As-You-Go,Feature Phone,4G,65+,Male,6.9,6.29,3.15,183,114,True,False,None,2024-11-01,7,Mobile Money,1,3.0,Neutral,65,3.0,96.9,41.53,0,2623,4,0,15,0.46,0,0,True,Middle East,3,True,751,41.34,0.557
CUST0861007,2024-11-27,2024-11,Q4,2024,UAE,NetWave,Fusions,Pay-As-You-Go,Router,5G,65+,Female,11.74,12.32,12.01,31,85,True,False,None,2021-02-06,46,Credit Card,0,2.3,Neutral,-72,22.6,95.74,28.44,0,2657,1,3,14,0.84,0,0,True,Middle East,3,True,581,638.04,0.394
CUST0383472,2024-08-03,2024-08,Q3,2024,KSA,MobiTe,Fusions,Unlimited,Feature Phone,5G,45-54,Male,43.54,42.24,5.43,673,78,True,False,None,2022-08-21,23,Credit Card,4,3.6,Satisfied,-72,11.4,99.04,0,170,1185,2,0,2,21.77,3,60.3,False,Middle East,1,False,0,831.27,0.974
CUST0762133,2024-11-26,2024-11,Q4,2024,Pakistan,ConnectPro,Mobile,Pay-As-You-Go,Smartphone,5G,18-24,Male,10.03,10.52,43.97,1255,404,True,False,None,2021-04-20,43,Cash,1,4.9,Very Satisfied,99,15.0,97.8,0,0,3654,3,0,2,5.01,0,0,True,South Asia,2,False,0,511.12,0.482
CUST0676330,2025-03-02,2025-03,Q1,2025,KSA,MobiTe,Mobile,Premium,IoT Device,5G,35-44,Female,62.36,56.83,9.9,1041,345,True,False,None,2023-06-03,21,Mobile Money,1,1.9,Dissatisfied,-99,12.8,97.16,0,0,2256,2,0,2,31.18,0,0,True,Middle East,3,True,612,1403.54,0.0
CUST0600441,2025-08-31,2025-08,Q3,2025,Iraq,AirTech,Lifestyle,Unlimited,Laptop,5G,45-54,Male,44.6,46.06,7.42,1035,94,True,False,None,2023-07-05,26,Crypto,0,2.2,Neutral,27,15.9,95.09,39.35,0,2713,0,3,12,3.72,0,0,True,Middle East,3,False,0,1152.81,0.329
CUST0795234,2025-01-09,2025-01,Q1,2025,Pakistan,MobiTe,Fusions,Standard,Smartphone,4G,55-64,Male,23.39,23.08,20.71,1000,219,True,False,None,2023-05-03,20,Bank Transfer,0,2.0,Dissatisfied,-93,20.1,95.3,15.86,0,64,3,2,8,2.92,0,0,True,South Asia,3,False,0,404.42,0.104
CUST0874072,2024-08-22,2024-08,Q3,2024,India,TeleLink,Mobile,Enterprise,Feature Phone,5G,18-24,Other,155.71,163.22,52.57,1026,60,True,False,None,2020-07-19,49,Cash,1,3.3,Satisfied,-64,6.7,96.07,31.55,0,1147,3,3,4,38.93,0,0,True,South Asia,3,False,0,8708.75,0.87
CUST0872083,2024-11-25,2024-11,Q4,2024,UAE,SwiftNet,Broadband,Premium,Router,5G,55-64,Female,66.62,62.58,4.76,541,71,True,False,None,2021-12-31,35,Credit Card,0,1.4,Dissatisfied,85,50.6,97.44,44.47,6,816,0,3,12,5.55,0,0,True,Middle East,3,True,468,2239.73,0.498
